Session,Round,Agent Name,Party,Response
1,0,Zoey,Democrat,10
1,0,Emma,Democrat,10
1,0,Ezra,Republican,1
1,0,Sophia,Republican,1
1,1,Zoey,Democrat,10
1,1,Emma,Democrat,9
1,1,Ezra,Republican,2
1,1,Sophia,Republican,1
1,2,Zoey,Democrat,8
1,2,Emma,Democrat,8
1,2,Ezra,Republican,2
1,2,Sophia,Republican,2
2,0,Skylar,Democrat,10
2,0,Mason,Democrat,10
2,0,Madelyn,Republican,3
2,0,Jayden,Republican,1
2,1,Skylar,Democrat,10
2,1,Mason,Democrat,9
2,1,Madelyn,Republican,7
2,1,Jayden,Republican,6
2,2,Skylar,Democrat,10
2,2,Mason,Democrat,9
2,2,Madelyn,Republican,6
2,2,Jayden,Republican,2
