Session,Round,Agent Name,Party,Response
1,0,Samuel,Republican,2
1,0,Lillian,Republican,3
1,1,Samuel,Republican,4
1,1,Lillian,Republican,3
1,2,Samuel,Republican,6
1,2,Lillian,Republican,3
1,3,Samuel,Republican,2
1,3,Lillian,Republican,2
1,4,Samuel,Republican,5
1,4,Lillian,Republican,8
1,5,Samuel,Republican,3
1,5,Lillian,Republican,6
1,6,Samuel,Republican,2
1,6,Lillian,Republican,5
1,7,Samuel,Republican,1
1,7,Lillian,Republican,2
1,8,Samuel,Republican,1
1,8,Lillian,Republican,2
1,9,Samuel,Republican,3
1,9,Lillian,Republican,3
1,10,Samuel,Republican,2
1,10,Lillian,Republican,2
1,11,Samuel,Republican,2
1,11,Lillian,Republican,3
1,12,Samuel,Republican,2
1,12,Lillian,Republican,5
1,13,Samuel,Republican,2
1,13,Lillian,Republican,5
1,14,Samuel,Republican,5
1,14,Lillian,Republican,5
1,15,Samuel,Republican,4
1,15,Lillian,Republican,5
1,16,Samuel,Republican,4
1,16,Lillian,Republican,5
1,17,Samuel,Republican,2
1,17,Lillian,Republican,5
1,18,Samuel,Republican,2
1,18,Lillian,Republican,2
1,19,Samuel,Republican,3
1,19,Lillian,Republican,6
1,20,Samuel,Republican,3
1,20,Lillian,Republican,7
2,0,Asher,Republican,2
2,0,Jack,Republican,2
2,1,Asher,Republican,3
2,1,Jack,Republican,1
2,2,Asher,Republican,5
2,2,Jack,Republican,0
2,3,Asher,Republican,2
2,3,Jack,Republican,0
2,4,Asher,Republican,5
2,4,Jack,Republican,2
2,5,Asher,Republican,2
2,5,Jack,Republican,0
2,6,Asher,Republican,3
2,6,Jack,Republican,2
2,7,Asher,Republican,2
2,7,Jack,Republican,0
2,8,Asher,Republican,2
2,8,Jack,Republican,0
2,9,Asher,Republican,2
2,9,Jack,Republican,1
2,10,Asher,Republican,2
2,10,Jack,Republican,2
2,11,Asher,Republican,2
2,11,Jack,Republican,2
2,12,Asher,Republican,5
2,12,Jack,Republican,2
2,13,Asher,Republican,2
2,13,Jack,Republican,0
2,14,Asher,Republican,0
2,14,Jack,Republican,3
2,15,Asher,Republican,2
2,15,Jack,Republican,0
2,16,Asher,Republican,2
2,16,Jack,Republican,2
2,17,Asher,Republican,6
2,17,Jack,Republican,2
2,18,Asher,Republican,5
2,18,Jack,Republican,8
2,19,Asher,Republican,3
2,19,Jack,Republican,8
2,20,Asher,Republican,3
2,20,Jack,Republican,0
3,0,Owen,Republican,0
3,0,Nora,Republican,2
3,1,Owen,Republican,0
3,1,Nora,Republican,6
3,2,Owen,Republican,2
3,2,Nora,Republican,6
3,3,Owen,Republican,0
3,3,Nora,Republican,5
3,4,Owen,Republican,0
3,4,Nora,Republican,6
3,5,Owen,Republican,0
3,5,Nora,Republican,5
3,6,Owen,Republican,0
3,6,Nora,Republican,8
3,7,Owen,Republican,0
3,7,Nora,Republican,8
3,8,Owen,Republican,0
3,8,Nora,Republican,3
3,9,Owen,Republican,2
3,9,Nora,Republican,6
3,10,Owen,Republican,2
3,10,Nora,Republican,2
3,11,Owen,Republican,0
3,11,Nora,Republican,6
3,12,Owen,Republican,1
3,12,Nora,Republican,8
3,13,Owen,Republican,2
3,13,Nora,Republican,6
3,14,Owen,Republican,1
3,14,Nora,Republican,2
3,15,Owen,Republican,0
3,15,Nora,Republican,5
3,16,Owen,Republican,0
3,16,Nora,Republican,2
3,17,Owen,Republican,0
3,17,Nora,Republican,7
3,18,Owen,Republican,0
3,18,Nora,Republican,4
3,19,Owen,Republican,0
3,19,Nora,Republican,3
3,20,Owen,Republican,2
3,20,Nora,Republican,8
4,0,John,Republican,4
4,0,Oliver,Republican,1
4,1,John,Republican,5
4,1,Oliver,Republican,1
4,2,John,Republican,1
4,2,Oliver,Republican,3
4,3,John,Republican,3
4,3,Oliver,Republican,2
4,4,John,Republican,2
4,4,Oliver,Republican,3
4,5,John,Republican,6
4,5,Oliver,Republican,3
4,6,John,Republican,4
4,6,Oliver,Republican,2
4,7,John,Republican,2
4,7,Oliver,Republican,5
4,8,John,Republican,2
4,8,Oliver,Republican,1
4,9,John,Republican,5
4,9,Oliver,Republican,2
4,10,John,Republican,2
4,10,Oliver,Republican,5
4,11,John,Republican,5
4,11,Oliver,Republican,2
4,12,John,Republican,5
4,12,Oliver,Republican,0
4,13,John,Republican,8
4,13,Oliver,Republican,3
4,14,John,Republican,2
4,14,Oliver,Republican,2
4,15,John,Republican,4
4,15,Oliver,Republican,0
4,16,John,Republican,4
4,16,Oliver,Republican,4
4,17,John,Republican,3
4,17,Oliver,Republican,0
4,18,John,Republican,6
4,18,Oliver,Republican,4
4,19,John,Republican,5
4,19,Oliver,Republican,4
4,20,John,Republican,2
4,20,Oliver,Republican,8
5,0,Madelyn,Republican,2
5,0,Mia,Republican,1
5,1,Madelyn,Republican,0
5,1,Mia,Republican,4
5,2,Madelyn,Republican,0
5,2,Mia,Republican,1
5,3,Madelyn,Republican,1
5,3,Mia,Republican,2
5,4,Madelyn,Republican,1
5,4,Mia,Republican,1
5,5,Madelyn,Republican,3
5,5,Mia,Republican,2
5,6,Madelyn,Republican,0
5,6,Mia,Republican,0
5,7,Madelyn,Republican,0
5,7,Mia,Republican,0
5,8,Madelyn,Republican,2
5,8,Mia,Republican,1
5,9,Madelyn,Republican,0
5,9,Mia,Republican,2
5,10,Madelyn,Republican,1
5,10,Mia,Republican,1
5,11,Madelyn,Republican,5
5,11,Mia,Republican,2
5,12,Madelyn,Republican,2
5,12,Mia,Republican,0
5,13,Madelyn,Republican,2
5,13,Mia,Republican,1
5,14,Madelyn,Republican,2
5,14,Mia,Republican,3
5,15,Madelyn,Republican,5
5,15,Mia,Republican,1
5,16,Madelyn,Republican,2
5,16,Mia,Republican,2
5,17,Madelyn,Republican,2
5,17,Mia,Republican,1
5,18,Madelyn,Republican,2
5,18,Mia,Republican,7
5,19,Madelyn,Republican,2
5,19,Mia,Republican,1
5,20,Madelyn,Republican,3
5,20,Mia,Republican,5
6,0,Wyatt,Republican,1
6,0,Noah,Republican,2
6,1,Wyatt,Republican,2
6,1,Noah,Republican,6
6,2,Wyatt,Republican,3
6,2,Noah,Republican,5
6,3,Wyatt,Republican,5
6,3,Noah,Republican,0
6,4,Wyatt,Republican,2
6,4,Noah,Republican,2
6,5,Wyatt,Republican,2
6,5,Noah,Republican,2
6,6,Wyatt,Republican,3
6,6,Noah,Republican,2
6,7,Wyatt,Republican,2
6,7,Noah,Republican,2
6,8,Wyatt,Republican,3
6,8,Noah,Republican,2
6,9,Wyatt,Republican,0
6,9,Noah,Republican,2
6,10,Wyatt,Republican,4
6,10,Noah,Republican,2
6,11,Wyatt,Republican,2
6,11,Noah,Republican,1
6,12,Wyatt,Republican,1
6,12,Noah,Republican,2
6,13,Wyatt,Republican,3
6,13,Noah,Republican,2
6,14,Wyatt,Republican,4
6,14,Noah,Republican,1
6,15,Wyatt,Republican,2
6,15,Noah,Republican,0
6,16,Wyatt,Republican,4
6,16,Noah,Republican,6
6,17,Wyatt,Republican,5
6,17,Noah,Republican,0
6,18,Wyatt,Republican,3
6,18,Noah,Republican,2
6,19,Wyatt,Republican,4
6,19,Noah,Republican,3
6,20,Wyatt,Republican,1
6,20,Noah,Republican,2
7,0,Aria,Republican,1
7,0,Layla,Republican,0
7,1,Aria,Republican,3
7,1,Layla,Republican,6
7,2,Aria,Republican,2
7,2,Layla,Republican,3
7,3,Aria,Republican,6
7,3,Layla,Republican,2
7,4,Aria,Republican,5
7,4,Layla,Republican,3
7,5,Aria,Republican,5
7,5,Layla,Republican,5
7,6,Aria,Republican,2
7,6,Layla,Republican,2
7,7,Aria,Republican,2
7,7,Layla,Republican,4
7,8,Aria,Republican,5
7,8,Layla,Republican,4
7,9,Aria,Republican,5
7,9,Layla,Republican,4
7,10,Aria,Republican,0
7,10,Layla,Republican,3
7,11,Aria,Republican,2
7,11,Layla,Republican,2
7,12,Aria,Republican,1
7,12,Layla,Republican,5
7,13,Aria,Republican,2
7,13,Layla,Republican,3
7,14,Aria,Republican,0
7,14,Layla,Republican,4
7,15,Aria,Republican,0
7,15,Layla,Republican,6
7,16,Aria,Republican,2
7,16,Layla,Republican,3
7,17,Aria,Republican,2
7,17,Layla,Republican,7
7,18,Aria,Republican,2
7,18,Layla,Republican,6
7,19,Aria,Republican,2
7,19,Layla,Republican,8
7,20,Aria,Republican,0
7,20,Layla,Republican,4
8,0,Lincoln,Republican,2
8,0,Miles,Republican,0
8,1,Lincoln,Republican,6
8,1,Miles,Republican,2
8,2,Lincoln,Republican,4
8,2,Miles,Republican,2
8,3,Lincoln,Republican,2
8,3,Miles,Republican,2
8,4,Lincoln,Republican,4
8,4,Miles,Republican,5
8,5,Lincoln,Republican,3
8,5,Miles,Republican,2
8,6,Lincoln,Republican,5
8,6,Miles,Republican,5
8,7,Lincoln,Republican,2
8,7,Miles,Republican,6
8,8,Lincoln,Republican,2
8,8,Miles,Republican,3
8,9,Lincoln,Republican,2
8,9,Miles,Republican,2
